time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,quat_i,quat_j,quat_k,quat_real
21788341397,-0.33984375,0.22265625,-9.4453125,-0.51171875,0.4296875,-0.509765625,16.9375,2.5,42.8125,0.54168701171875,0.8399658203125,0.00244140625,0.03216552734375
21815096309,-0.4921875,1.5234375,-9.6328125,-0.51171875,0.4296875,-0.509765625,14.6875,2.4375,44.0,0.531494140625,0.84637451171875,0.01641845703125,0.02960205078125
21834158246,-0.4921875,1.5234375,-9.6328125,-0.072265625,0.099609375,-0.552734375,14.6875,2.4375,44.0,0.531494140625,0.84637451171875,0.01641845703125,0.02960205078125
21860926157,-0.4921875,1.06640625,-9.40625,-0.072265625,0.099609375,-0.552734375,15.0625,3.1875,43.1875,0.5206298828125,0.85308837890625,0.0196533203125,0.02838134765625
21884943078,-0.4921875,0.26171875,-9.67578125,-0.1953125,0.1953125,-0.73828125,15.0625,3.1875,43.1875,0.5206298828125,0.85308837890625,0.0196533203125,0.02838134765625
21912341987,-1.06640625,1.140625,-9.75390625,-0.1953125,0.1953125,-0.73828125,15.0625,2.125,43.1875,0.50506591796875,0.86224365234375,0.02685546875,0.026611328125
21935577910,-1.06640625,1.140625,-9.75390625,-0.34375,0.333984375,-0.849609375,15.0625,2.125,43.1875,0.50506591796875,0.86224365234375,0.02685546875,0.026611328125
21958788834,-1.1796875,1.6796875,-9.52734375,-0.34375,0.333984375,-0.849609375,14.25,2.4375,44.0,0.48681640625,0.87237548828125,0.0367431640625,0.02459716796875
21981232759,-1.10546875,1.9453125,-8.984375,0.0234375,0.048828125,-1.001953125,14.25,2.4375,44.0,0.48681640625,0.87237548828125,0.0367431640625,0.02459716796875
21998735702,-1.10546875,1.9453125,-8.984375,0.0234375,0.048828125,-1.001953125,12.8125,3.125,42.375,0.48681640625,0.87237548828125,0.0367431640625,0.02459716796875
22030287597,-0.9140625,2.3671875,-9.140625,0.0234375,0.048828125,-1.001953125,12.8125,3.125,42.375,0.466064453125,0.88372802734375,0.0355224609375,0.02398681640625
22049520534,-1.02734375,2.328125,-10.09375,0.244140625,0.048828125,-1.091796875,13.1875,4.875,43.5625,0.466064453125,0.88372802734375,0.0355224609375,0.02398681640625
22078367438,-0.375,1.5234375,-10.4765625,0.255859375,0.30078125,-1.107421875,13.1875,4.875,43.5625,0.44232177734375,0.8961181640625,0.02996826171875,0.02020263671875
22100474365,-0.875,1.71484375,-10.015625,0.255859375,0.30078125,-1.107421875,10.9375,5.5625,43.625,0.44232177734375,0.8961181640625,0.02996826171875,0.02020263671875
22128581272,-0.53125,1.33203125,-8.7578125,-0.00390625,0.40234375,-1.05859375,10.9375,5.5625,43.625,0.41839599609375,0.90771484375,0.0283203125,0.01177978515625
22155980182,-0.53125,1.33203125,-8.7578125,-0.00390625,0.40234375,-1.05859375,10.9375,5.5625,43.625,0.39471435546875,0.918212890625,0.03326416015625,0.00274658203125
22170534134,0.234375,1.2578125,-8.0234375,-0.00390625,0.40234375,-1.05859375,11.3125,5.5625,42.0,0.39471435546875,0.918212890625,0.03326416015625,0.00274658203125
22196678048,0.3515625,1.296875,-7.68359375,-0.12109375,0.65234375,-1.177734375,8.6875,6.5625,45.25,0.39471435546875,0.918212890625,0.03326416015625,0.00274658203125
22220407970,0.234375,1.33203125,-7.30078125,-0.12109375,0.65234375,-1.177734375,8.6875,6.5625,45.25,-0.3675537109375,-0.92901611328125,-0.04156494140625,0.010009765625
22249336875,0.234375,1.33203125,-7.30078125,0.0390625,0.669921875,-0.990234375,7.1875,6.5,44.875,-0.3675537109375,-0.92901611328125,-0.04156494140625,0.010009765625
22277123784,-0.1484375,1.5625,-7.796875,0.0390625,0.669921875,-0.990234375,7.1875,6.5,44.875,-0.345947265625,-0.936767578125,-0.04718017578125,0.02484130859375
22291322737,0.50390625,2.40625,-8.3671875,-0.11328125,0.466796875,-0.904296875,7.1875,6.5,44.875,-0.345947265625,-0.936767578125,-0.04718017578125,0.02484130859375
22315782656,1.4609375,2.328125,-8.3359375,-0.11328125,0.466796875,-0.904296875,4.1875,7.5,44.875,-0.32464599609375,-0.94354248046875,-0.05755615234375,0.03204345703125
22338962580,1.4609375,2.328125,-8.3359375,-1.044921875,0.45703125,-1.025390625,4.1875,7.5,44.875,-0.32464599609375,-0.94354248046875,-0.05755615234375,0.03204345703125
22361692505,0.6953125,2.4453125,-7.33984375,-1.044921875,0.45703125,-1.025390625,3.6875,4.625,46.4375,-0.30181884765625,-0.9488525390625,-0.0865478515625,0.0333251953125
22385459427,1.0390625,3.1328125,-6.7265625,-0.921875,0.541015625,-0.884765625,3.6875,4.625,46.4375,-0.30181884765625,-0.9488525390625,-0.0865478515625,0.0333251953125
22412641338,1.921875,3.59375,-6.38671875,-0.921875,0.541015625,-0.884765625,3.6875,4.625,46.4375,-0.28118896484375,-0.952392578125,-0.1121826171875,0.0362548828125
22436904258,2.53515625,3.1328125,-6.26953125,-0.7109375,0.447265625,-1.00390625,3.6875,4.625,46.4375,-0.28118896484375,-0.952392578125,-0.1121826171875,0.0362548828125
22464615167,2.53515625,3.1328125,-6.26953125,-0.7109375,0.447265625,-1.00390625,0.9375,1.0625,46.375,-0.25738525390625,-0.955810546875,-0.13641357421875,0.03936767578125
22484217102,2.34375,3.25,-7.45703125,-1.609375,1.126953125,-1.203125,0.9375,1.0625,46.375,-0.25738525390625,-0.955810546875,-0.13641357421875,0.03936767578125
22511371013,3.64453125,3.28515625,-9.484375,-1.609375,1.126953125,-1.203125,-1.4375,-2.9375,45.1875,-0.225341796875,-0.95574951171875,-0.181640625,0.05255126953125
22535512933,4.640625,2.25390625,-11.90234375,-0.912109375,1.400390625,-1.44140625,-1.4375,-2.9375,45.1875,-0.225341796875,-0.95574951171875,-0.181640625,0.05255126953125
22561590848,4.48828125,0.453125,-15.9921875,-0.912109375,1.400390625,-1.44140625,-4.875,-4.4375,45.1875,-0.1864013671875,-0.95648193359375,-0.21185302734375,0.07440185546875
22584647772,4.48828125,0.453125,-15.9921875,-0.380859375,1.4296875,-1.142578125,-4.875,-4.4375,45.1875,-0.1864013671875,-0.95648193359375,-0.21185302734375,0.07440185546875
22612559680,7.0546875,-1.34765625,-21.32421875,-0.380859375,1.4296875,-1.142578125,-8.0,-5.9375,44.375,-0.15350341796875,-0.956787109375,-0.2265625,0.0980224609375
22631524617,10.1953125,-2.99609375,-25.49609375,0.6953125,0.2109375,-0.857421875,-8.0,-5.9375,44.375,-0.15350341796875,-0.956787109375,-0.2265625,0.0980224609375
22659534525,14.1796875,-7.1328125,-28.71484375,0.6953125,0.2109375,-0.857421875,-8.75,-5.9375,42.8125,-0.13458251953125,-0.96380615234375,-0.2080078125,0.09814453125
